,ds_id,key,value
9744,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-omim,180
9745,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-omrse,50
9746,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-ontodm,54
9747,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-ontoorpha,109
9748,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-opl,53
9749,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-pato,25
9750,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-pdq,10
9751,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-pedterm,28
9752,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-phare,13
9753,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-pma,12
9754,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-pr,10
9755,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-propreo,10
9756,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-pvonto,21
9757,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-rcd,480
9758,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-rid,195
9759,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-rnao,46
9760,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-sao,76
9761,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-sbo,17
9762,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-sdo,85
9763,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-sep,11
9764,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-shr,12
9765,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-sio,66
9766,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-snomedct,1079
9767,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-snpo,25
9768,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-so_x1,11
9769,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-sopharm,673
9770,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-syn,14
9771,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-tao,11
9772,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-teo,70
9773,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-tmo,50
9774,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-to,19
9775,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-uberon,22
9776,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-uo,16
9777,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-vo,63
9778,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-who,52
9779,72ce64ed-2a6d-41e8-89c1-a9911e003331,links:bioportal-ypo,19
9780,72ce64ed-2a6d-41e8-89c1-a9911e003331,published-via,http://sparql.bioontology.org
9781,72ce64ed-2a6d-41e8-89c1-a9911e003331,sparql-named-graph,http://bioportal.bioontology.org/ontologies/NIF_DYSFUNCTION
9782,72ce64ed-2a6d-41e8-89c1-a9911e003331,triples,37171
9783,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-aao,10
9784,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-acgt,81
9785,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-adw,15
9786,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-aeo,21
9787,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-aero,86
9788,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-apo,19
9789,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-bao,41
9790,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-bcgo,16
9791,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-bdo,2335
9792,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-bfo,45
9793,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-bho,20
9794,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-biomodels,2317
9795,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-birnlex,104
9796,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-bootstrep,24
9797,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-bt,23
9798,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-bto,59
9799,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-canco,174
9800,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-cao,47
9801,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-cco,13
9802,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-cheminf,72
9803,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-cl,60
9804,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-clo,52
9805,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-cno,19
9806,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-cogat,12
9807,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-cogpo,60
9808,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-cpr,62
9809,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-csp,112
9810,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-cst,11
9811,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-ddi,93
9812,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-ecg,62
9813,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-efo,96
9814,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-ehda,263
9815,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-ehdaa,54
9816,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-ep,2332
9817,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-ero,55
9818,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-ev,49
9819,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-exo,12
9820,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-fbbt,16
9821,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-fbcv,35
9822,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-flu,84
9823,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-galen,206
9824,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-gaz,16
9825,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-gfo,10
9826,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-gfo-bio,20
9827,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-go_x1,23
9828,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-go_x2,24
9829,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-gro_x2,24
9830,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-hl7,62
9831,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-hp_x1,12
9832,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-hpio,58
9833,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-iao,51
9834,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-icnp,52
9835,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-icpc2p,13
9836,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-ido,56
9837,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-idobru,63
9838,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-idomal,26
9839,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-ino,49
9840,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-lhn,12
9841,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-lnc,157
9842,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-mccl_x1,137
9843,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-mdr,37
9844,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-medlineplus,10
9845,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-mesh-owl,160
9846,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-mf,52
9847,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-mfo,10
9848,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-mfoem,52
9849,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-mi,15
9850,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-miro,46
9851,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-mo,11
9852,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-mp,25
9853,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-ms,11
9854,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-msh,148
9855,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-nbo,16
9856,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-ncit,532
9857,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-ndfrt,13
9858,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-nemo_x1,99
9859,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-neomark,16
9860,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-neumore,20
9861,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-nif,2960
9862,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-nif_dysfunction,2415
9863,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-nigo,14
9864,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-nmr,44
9865,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-npo,143
9866,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-oae,51
9867,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-obi,109
9868,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-oboe-sbc,36
9869,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-ocre,20
9870,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-odgi,58
9871,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-ogi,50
9872,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-ogms,50
9873,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-omim,28
9874,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-omrse,50
9875,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-ontodm,54
9876,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-opl,55
9877,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-pato,25
9878,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-phare,12
9879,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-pr,10
9880,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-propreo,11
9881,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-pvonto,20
9882,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-rcd,242
9883,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-rid,142
9884,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-rnao,46
9885,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-sao,197
9886,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-sbo,17
9887,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-sdo,82
9888,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-sep,11
9889,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-sio,66
9890,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-snomedct,544
9891,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-snpo,25
9892,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-so_x1,11
9893,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-sopharm,608
9894,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-spo,10
9895,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-syn,56
9896,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-tao,60
9897,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-teo,70
9898,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-tmo,49
9899,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-to,19
9900,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-uberon,23
9901,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-uo,16
9902,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-vo,58
9903,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-wbbt,18
9904,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-xao,16
9905,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-ypo,19
9906,47216f33-bb88-4a53-ac06-83023280c0e8,links:bioportal-zfa,54
9907,47216f33-bb88-4a53-ac06-83023280c0e8,published-via,http://sparql.bioontology.org
9908,47216f33-bb88-4a53-ac06-83023280c0e8,sparql-named-graph,http://bioportal.bioontology.org/ontologies/NIF_CELL
9909,47216f33-bb88-4a53-ac06-83023280c0e8,triples,35057
9910,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-aao,73
9911,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-aba,146
9912,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-acgt,216
9913,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-adw,33
9914,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-aeo,35
9915,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-aero,246
9916,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-air,78
9917,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-amino-acid,13
9918,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-apo,59
9919,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-atmo,17
9920,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-bao,304
9921,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-basic-vertebrate-gross-anatomy,24
9922,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-bcgo,32
9923,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-bdo,3164
9924,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-bfo,49
9925,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-bho,65
9926,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-bila,17
9927,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-biomodels,27170
9928,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-birnlex,3630
9929,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-bodysystem,11
9930,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-bootstrep,184
9931,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-bp,10
9932,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-bro_x1,110
9933,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-bt,73
9934,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-bto,289
9935,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-canco,1618
9936,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-cao,79
9937,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-cco,5430
9938,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-cdao,15
9939,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-chebi,311
9940,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-chem2bio2owl,21
9941,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-cheminf,217
9942,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-cl,70
9943,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-clo,185
9944,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-cno,31
9945,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-cogat,73
9946,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-cogpo,211
9947,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-cpr,79
9948,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-cpt,40
9949,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-csp,2947
9950,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-cst,583
9951,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ctcae,130
9952,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ctx,50
9953,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-dc_cl,11
9954,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ddi,282
9955,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-dikb-evidence,11
9956,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-doid,276
9957,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ecg,140
9958,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-efo,1262
9959,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ehda,644
9960,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ehdaa,148
9961,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ehdaa2,73
9962,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-envo,11
9963,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-eo,22
9964,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ep,2444
9965,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-epileponto,16
9966,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ero,286
9967,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ev,527
9968,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-exo,27
9969,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-fbbi,18
9970,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-fbbt,108
9971,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-fbcv,60
9972,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-fbsp,194
9973,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-fda-meddevice,12
9974,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-fhho,50
9975,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-flu,297
9976,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-fypo,13
9977,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-galen,1403
9978,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-gaz,51
9979,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-gfo,12
9980,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-gfo-bio,53
9981,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-go_x1,23942
9982,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-go_x2,461
9983,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-gro_x1,23
9984,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-gro_x2,184
9985,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-hao,24
9986,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-hl7,190
9987,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-hlth_indics,32
9988,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-hom_ehs,13
9989,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-hp_x1,748
9990,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-hpio,96
9991,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-iao,116
9992,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-icd10,766
9993,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-icd10cm,1428
9994,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-icd9cm,1478
9995,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-icf_x1,27
9996,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-icnp,155
9997,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-icpc,65
9998,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-icpc2p,864
9999,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ido,118
10000,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-idobru,182
10001,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-idomal,159
10002,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-iev,196
10003,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-imgt,35
10004,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-imr,667
10005,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ino,67
10006,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ixno,28
10007,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-jerm,42
10008,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-lhn,19
10009,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-lipro,14
10010,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-lnc,1405
10011,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ma,227
10012,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-mao,35
10013,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-mat,73
10014,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-mcbcc,29
10015,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-mccl,96
10016,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-mccl_x1,5921
10017,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-mcv,12
10018,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-mdr,3461
10019,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-medlineplus,609
10020,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-mego,55
10021,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-mesh-owl,11416
10022,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-mf,174
10023,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-mfo,34
10024,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-mfoem,179
10025,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-mhc,19
10026,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-mi,111
10027,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-miro,60
10028,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-mo,40
10029,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-mod,47
10030,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-mp,384
10031,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-mpath,221
10032,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ms,36
10033,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-msh,7911
10034,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-natpro,6907
10035,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-nbo,169
10036,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ncbitaxon,637
10037,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ncit,9834
10038,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-nddf,123
10039,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ndfrt,3721
10040,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-nemo_x1,284
10041,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-neomark,62
10042,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-neomarkontology,11
10043,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-neumore,31
10044,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-nif_cell,2960
10045,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-nif_dysfunction,3102
10046,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-nigo,3849
10047,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-nmr,57
10048,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-npo,289
10049,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-oae,66
10050,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-obi,646
10051,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-oboe-sbc,67
10052,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ocre,41
10053,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-odgi,101
10054,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ogi,98
10055,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ogmd,31
10056,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ogms,70
10057,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-omim,6466
10058,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-omit,40
10059,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-omrse,61
10060,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ontodm,189
10061,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ontodt,13
10062,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ontoorpha,1456
10063,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-ooevv,12
10064,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-opb.properties,10
10065,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-opl,87
10066,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-pato,110
10067,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-pdq,433
10068,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-pedterm,158
10069,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-peo,19
10070,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-phare,52
10071,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-phylont,13
10072,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-pko,145
10073,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-pma,71
10074,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-pmr,13
10075,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-po,23
10076,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-po_x2,23
10077,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-pol,12
10078,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-pr,29204
10079,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-pro-ont,14
10080,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-propreo,26
10081,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-pvonto,31
10082,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-pw,27
10083,18731055-8765-4f02-8bef-665eff1f2f63,links:bioportal-rcd,4106
