,cache_last_updated,cache_url,created,description,ds_id,format,hash,id,last_modified,mimetype,mimetype_inner,name,resource_type,size,state,url,url_type,webstore_last_updated,webstore_url
3871,,,,RDF Schema,cb260791-c486-4ad9-88f2-404ddaa8ddec,meta/rdf-schema,,43f3f2dc-4650-45d8-95d0-4be1eb43058f,,,,,,,active,http://rdf.ecs.soton.ac.uk/ontology/ecs,,,
3872,,,,RDF/XML example link ,cb260791-c486-4ad9-88f2-404ddaa8ddec,example/rdf+xml,,dc0eab1f-20fc-4188-9d2d-50e7feb71d46,,,,,,,active,http://rdf.ecs.soton.ac.uk/person/1248,,,
3873,,,,Example (RDF/XML),cb260791-c486-4ad9-88f2-404ddaa8ddec,example/rdf+xml,,6fdc0b38-74bb-4178-b953-908bf5ef2499,,,,,,,active,http://rdf.ecs.soton.ac.uk/location/UoS/site/HighfieldCampus,,,
3874,,,,example resource,05598de9-3cc2-4cde-91f2-4c6395aaba91,example/rdf+xml,,add004c1-93f1-40ff-9540-eee28e63a371,,,,,,,active,http://data.kasabi.com/dataset/ecco-tcp-eighteenth-century-collections-online-texts/text/CW110133203,,,
3875,,,,Example Resource,05598de9-3cc2-4cde-91f2-4c6395aaba91,example/*,,f81867ee-816a-4134-b115-58689a65da1e,,,,,,,active,http://data.kasabi.com/dataset/ecco-tcp-eighteenth-century-collections-online-texts/person/Susanna_Centlivre_1667-1723,,,
3876,,,,SPARQL endpoint,05598de9-3cc2-4cde-91f2-4c6395aaba91,api/sparql,,7439fda6-4b81-465f-a0dd-530b57b662e6,,,,,,,active,http://api.kasabi.com/dataset/ecco-tcp-eighteenth-century-collections-online-texts/apis/sparql,,,
3877,,,,VoID Description,05598de9-3cc2-4cde-91f2-4c6395aaba91,meta/void,,e005d931-9abe-4eb6-b50d-5fd52026f60b,,,,,,,active,http://data.kasabi.com/dataset/ecco-tcp-eighteenth-century-collections-online-texts,,,
3878,,,2012-07-08T16:13:46.276254,,d27d5819-9cbe-44f7-bfb7-7066224ea336,example/rdfa,,48cbccb9-cbf7-4b39-9e16-babdf8beec15,2012-07-08T16:13:48.780851,text/html,,Example Data Series,file,,active,http://ecb.publicdata.eu/series/127_RA_M_4F_N_4_Z20_N_A1_E.html,,,enabled
3879,,,2012-07-08T16:14:41.341356,,d27d5819-9cbe-44f7-bfb7-7066224ea336,api/sparql,,a173fcf6-7b03-4808-bf59-8d151a2bd975,,,,SPARQL Endpoint,api,,active,http://ecb.publicdata.eu/sparql,,,
3880,,,2012-09-06T11:09:00.522507,"Public Sparql endpoint allowing queries against the eagle-i dataset.

To obtain only instance data, use 'default-graph-uri=http://eagle-i.org/ont/repo/1.0/NG_Published'. To obtain instance data and ontology triples, use 'view=published' (eagle-i extension).

Detailed API documentation:
https://open.med.harvard.edu/display/eaglei/Repository+Design+Specification+and+API+Manual",e2be28de-472d-491b-898f-a155df334b51,api/sparql,,a332cf9e-063e-4918-a0a7-5f95cffaa8f7,,"text/html, application/XML, text/plain, application/sparql-results+json, application/sparql-results+xml, application/rdf+xml, text/rdf+n3, application/x-turtle, application/x-trig, application/trix, text/boolean",,Sparql Endpoint,api,,active,http://xula.eagle-i.net/sparqler/sparql,,,
3881,,,2012-09-06T11:12:04.123759,"All eagle-i resource descriptions, in Turtle format. This dataset (dynamically generated via the sparql endpoint) also contains rdfs:labels for ontology classes and properties that are referenced in the descriptions.",e2be28de-472d-491b-898f-a155df334b51,text/turtle,,c7160bef-0f7c-4351-9139-5fd56e7b7f72,,text/turtle,,All Resources Dataset (compact),file,,active,http://xula.eagle-i.net/sparqler/sparql?view=published-resources&format=text/turtle&query=PREFIX+rdfs%3A+%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23%3E+PREFIX+%3A+%3Chttp%3A%2F%2Feagle-i.org%2Font%2Frepo%2F1.0%2F%3E+construct+%7B%3Fs+%3Fp+%3Fo+.+%3Fp+rdfs%3Alabel+%3Fp_label+.+%3Fo+rdfs%3Alabel+%3Fo_label%7D+where+%7Bgraph+%3ANG_Published%7B%3Fs+%3Fp+%3Fo%7D+.+optional%7B%3Fp+rdfs%3Alabel+%3Fp_label+%7D+.+optional%7B+%3Fo+rdfs%3Alabel+%3Fo_label%7D%7D+,,,
3882,,,2012-09-06T11:14:14.244956,"All eagle-i resource descriptions, in Turtle format. This dataset (dynamically generated via the sparql endpoint) also contains inferred rdf:type triples, and rdfs:labels for ontology classes and properties that are referenced in the descriptions (asserted or inferred).",e2be28de-472d-491b-898f-a155df334b51,text/turtle,,79a12146-baee-42d0-adac-eddbc7454a7b,,text/turtle,,All Resources Dataset (extended),file,,active,http://xula.eagle-i.net/sparqler/sparql?view=published-resources&format=text/turtle&query=PREFIX+rdfs%3A+<http%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23>+PREFIX+%3A+<http%3A%2F%2Feagle-i.org%2Font%2Frepo%2F1.0%2F>+construct+%7B%3Fs+%3Fp+%3Fo+.+%3Fs+a+%3Ftype+.+%3Ftype+rdfs%3Alabel+%3Ftype_label+.+%3Fp+rdfs%3Alabel+%3Fp_label+.+%3Fo+rdfs%3Alabel+%3Fo_label%7D+where+%7Bgraph+%3ANG_Published%7B%3Fs+%3Fp+%3Fo%7D+.+optional%7B%3Fs+a+%3Ftype%7D+.+optional%7B%3Ftype+rdfs%3Alabel+%3Ftype_label%7D+.+optional%7B%3Fp+rdfs%3Alabel+%3Fp_label+%7D+.+optional%7B+%3Fo+rdfs%3Alabel+%3Fo_label%7D%7D+,,,
3883,,,2012-09-06T11:19:40.338844,"Sample de-referenceable eagle-i resource, in RDF/XML format (for other formats use format=mime-type or HTTP content negotiation)",e2be28de-472d-491b-898f-a155df334b51,example/rdf+xml,,6be1f65f-560e-40e0-9e9e-ed0d8cace9da,,application/xml,,Resource example,file,,active,http://xula.eagle-i.net/i/00000135-1b4f-c186-77e4-a45080000000?format=application/xml,,,
3884,,,2012-09-06T10:24:03.277746,"Public Sparql endpoint allowing queries against the eagle-i dataset.

To obtain only instance data, use 'default-graph-uri=http://eagle-i.org/ont/repo/1.0/NG_Published'. To obtain instance data and ontology triples, use 'view=published' (eagle-i extension).

Detailed API documentation:
https://open.med.harvard.edu/display/eaglei/Repository+Design+Specification+and+API+Manual",e55f1683-d8ad-43bc-b8fa-8c174dd13f9c,api/sparql,,073efa3e-6383-4252-8ce9-9426f39a1917,,"text/html, application/XML, text/plain, application/sparql-results+json, application/sparql-results+xml, application/rdf+xml, text/rdf+n3, application/x-turtle, application/x-trig, application/trix, text/boolean",,Sparql Endpoint,api,,active,https://eagle-i.ea.vanderbilt.edu/sparqler/sparql,,,
3885,,,2012-09-06T10:26:02.786963,"All eagle-i resource descriptions, in Turtle format. This dataset (dynamically generated via the sparql endpoint) also contains rdfs:labels for ontology classes and properties that are referenced in the descriptions.",e55f1683-d8ad-43bc-b8fa-8c174dd13f9c,text/turtle,,561636ce-2780-4841-a324-9cf11df3aad1,,text/turtle,,All Resources Dataset (compact),file,,active,https://eagle-i.ea.vanderbilt.edu/sparqler/sparql?view=published-resources&format=text/turtle&query=PREFIX+rdfs%3A+%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23%3E+PREFIX+%3A+%3Chttp%3A%2F%2Feagle-i.org%2Font%2Frepo%2F1.0%2F%3E+construct+%7B%3Fs+%3Fp+%3Fo+.+%3Fp+rdfs%3Alabel+%3Fp_label+.+%3Fo+rdfs%3Alabel+%3Fo_label%7D+where+%7Bgraph+%3ANG_Published%7B%3Fs+%3Fp+%3Fo%7D+.+optional%7B%3Fp+rdfs%3Alabel+%3Fp_label+%7D+.+optional%7B+%3Fo+rdfs%3Alabel+%3Fo_label%7D%7D+,,,
3886,,,2012-09-06T10:31:42.899332,"All eagle-i resource descriptions, in Turtle format. This dataset (dynamically generated via the sparql endpoint) also contains inferred rdf:type triples, and rdfs:labels for ontology classes and properties that are referenced in the descriptions (asserted or inferred).",e55f1683-d8ad-43bc-b8fa-8c174dd13f9c,text/turtle,,3f546c94-6b4f-4b5a-85c9-4ef24ca567ab,,text/turtle,,All Resources Dataset (extended),file,,active,https://eagle-i.ea.vanderbilt.edu/sparqler/sparql?view=published-resources&format=text/turtle&query=PREFIX+rdfs%3A+<http%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23>+PREFIX+%3A+<http%3A%2F%2Feagle-i.org%2Font%2Frepo%2F1.0%2F>+construct+%7B%3Fs+%3Fp+%3Fo+.+%3Fs+a+%3Ftype+.+%3Ftype+rdfs%3Alabel+%3Ftype_label+.+%3Fp+rdfs%3Alabel+%3Fp_label+.+%3Fo+rdfs%3Alabel+%3Fo_label%7D+where+%7Bgraph+%3ANG_Published%7B%3Fs+%3Fp+%3Fo%7D+.+optional%7B%3Fs+a+%3Ftype%7D+.+optional%7B%3Ftype+rdfs%3Alabel+%3Ftype_label%7D+.+optional%7B%3Fp+rdfs%3Alabel+%3Fp_label+%7D+.+optional%7B+%3Fo+rdfs%3Alabel+%3Fo_label%7D%7D+,,,
3887,,,2012-09-06T10:34:01.738871,"Sample de-referenceable eagle-i resource, in RDF/XML format (for other formats use format=mime-type or HTTP content negotiation)",e55f1683-d8ad-43bc-b8fa-8c174dd13f9c,example/rdf+xml,,faa1123a-a291-44fa-baf1-9df4f937b901,,application/xml,,Resource example,file,,active,http://eagle-i.ea.vanderbilt.edu/i/00000138-81f2-ad1f-a500-ef7680000000?format=application/xml,,,
3888,,,2012-09-06T13:50:50.842246,"Public Sparql endpoint allowing queries against the eagle-i dataset.

To obtain only instance data, use 'default-graph-uri=http://eagle-i.org/ont/repo/1.0/NG_Published'. To obtain instance data and ontology triples, use 'view=published' (eagle-i extension).

Detailed API documentation:
https://open.med.harvard.edu/display/eaglei/Repository+Design+Specification+and+API+Manual",8421508c-2363-4c2f-bfea-3244b79ae110,api/sparql,,17973069-b39f-49af-8bc4-0d02eb6fb51c,,"text/html, application/XML, text/plain, application/sparql-results+json, application/sparql-results+xml, application/rdf+xml, text/rdf+n3, application/x-turtle, application/x-trig, application/trix, text/boolean",,Sparql Endpoint,api,,active,http://utsa.eagle-i.net/sparqler/sparql,,,
3889,,,2012-09-06T13:50:50.842289,"All eagle-i resource descriptions, in Turtle format. This dataset (dynamically generated via the sparql endpoint) also contains rdfs:labels for ontology classes and properties that are referenced in the descriptions.",8421508c-2363-4c2f-bfea-3244b79ae110,text/turtle,,bea0c587-adc2-4514-82d9-0b6cbecab3ee,,text/turtle,,All Resources Dataset (compact),file,,active,http://utsa.eagle-i.net/sparqler/sparql?view=published-resources&format=text/turtle&query=PREFIX+rdfs%3A+%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23%3E+PREFIX+%3A+%3Chttp%3A%2F%2Feagle-i.org%2Font%2Frepo%2F1.0%2F%3E+construct+%7B%3Fs+%3Fp+%3Fo+.+%3Fp+rdfs%3Alabel+%3Fp_label+.+%3Fo+rdfs%3Alabel+%3Fo_label%7D+where+%7Bgraph+%3ANG_Published%7B%3Fs+%3Fp+%3Fo%7D+.+optional%7B%3Fp+rdfs%3Alabel+%3Fp_label+%7D+.+optional%7B+%3Fo+rdfs%3Alabel+%3Fo_label%7D%7D+,,,
3890,,,2012-09-06T13:50:50.842300,"All eagle-i resource descriptions, in Turtle format. This dataset (dynamically generated via the sparql endpoint) also contains inferred rdf:type triples, and rdfs:labels for ontology classes and properties that are referenced in the descriptions (asserted or inferred).",8421508c-2363-4c2f-bfea-3244b79ae110,text/turtle,,a5511b71-ab76-4d9f-bbaa-f64f891dbffd,,text/turtle,,All Resources Dataset (extended),file,,active,http://utsa.eagle-i.net/sparqler/sparql?view=published-resources&format=text/turtle&query=PREFIX+rdfs%3A+<http%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23>+PREFIX+%3A+<http%3A%2F%2Feagle-i.org%2Font%2Frepo%2F1.0%2F>+construct+%7B%3Fs+%3Fp+%3Fo+.+%3Fs+a+%3Ftype+.+%3Ftype+rdfs%3Alabel+%3Ftype_label+.+%3Fp+rdfs%3Alabel+%3Fp_label+.+%3Fo+rdfs%3Alabel+%3Fo_label%7D+where+%7Bgraph+%3ANG_Published%7B%3Fs+%3Fp+%3Fo%7D+.+optional%7B%3Fs+a+%3Ftype%7D+.+optional%7B%3Ftype+rdfs%3Alabel+%3Ftype_label%7D+.+optional%7B%3Fp+rdfs%3Alabel+%3Fp_label+%7D+.+optional%7B+%3Fo+rdfs%3Alabel+%3Fo_label%7D%7D+,,,
3891,,,2012-09-06T13:50:50.842311,"Sample de-referenceable eagle-i resource, in RDF/XML format (for other formats use format=mime-type or HTTP content negotiation)",8421508c-2363-4c2f-bfea-3244b79ae110,example/rdf+xml,,490f00d3-6cd3-45e9-b54f-d6db28a6d34a,,application/xml,,Resource example,file,,active,http://utsa.eagle-i.net/i/00000135-59d2-9fa0-d7c8-cf3780000000?format=application/xml,,,
3892,,,2012-09-06T14:22:16.639393,"Public Sparql endpoint allowing queries against the eagle-i dataset.

To obtain only instance data, use 'default-graph-uri=http://eagle-i.org/ont/repo/1.0/NG_Published'. To obtain instance data and ontology triples, use 'view=published' (eagle-i extension).

Detailed API documentation:
https://open.med.harvard.edu/display/eaglei/Repository+Design+Specification+and+API+Manual",0f62b3af-31fd-4d3a-a798-3a663732b998,api/sparql,,50f45553-1173-4897-8c98-37e7b0eb2460,,"text/html, application/XML, text/plain, application/sparql-results+json, application/sparql-results+xml, application/rdf+xml, text/rdf+n3, application/x-turtle, application/x-trig, application/trix, text/boolean",,Sparql Endpoint,api,,active,http://utep.eagle-i.net/sparqler/sparql,,,
3893,,,2012-09-06T14:25:35.205786,"All eagle-i resource descriptions, in Turtle format. This dataset (dynamically generated via the sparql endpoint) also contains rdfs:labels for ontology classes and properties that are referenced in the descriptions.",0f62b3af-31fd-4d3a-a798-3a663732b998,text/turtle,,07af38f3-6000-4289-bc77-6983b4c45740,,text/turtle,,All Resources Dataset (compact),file,,active,http://utep.eagle-i.net/sparqler/sparql?view=published-resources&format=text/turtle&query=PREFIX+rdfs%3A+%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23%3E+PREFIX+%3A+%3Chttp%3A%2F%2Feagle-i.org%2Font%2Frepo%2F1.0%2F%3E+construct+%7B%3Fs+%3Fp+%3Fo+.+%3Fp+rdfs%3Alabel+%3Fp_label+.+%3Fo+rdfs%3Alabel+%3Fo_label%7D+where+%7Bgraph+%3ANG_Published%7B%3Fs+%3Fp+%3Fo%7D+.+optional%7B%3Fp+rdfs%3Alabel+%3Fp_label+%7D+.+optional%7B+%3Fo+rdfs%3Alabel+%3Fo_label%7D%7D+,,,
3894,,,2012-09-06T14:29:07.739703,"All eagle-i resource descriptions, in Turtle format. This dataset (dynamically generated via the sparql endpoint) also contains inferred rdf:type triples, and rdfs:labels for ontology classes and properties that are referenced in the descriptions (asserted or inferred).",0f62b3af-31fd-4d3a-a798-3a663732b998,text/turtle,,8700cdb2-3660-422e-ab67-0930ef24f4bd,,text/turtle,,All Resources Dataset (extended),file,,active,http://utep.eagle-i.net/sparqler/sparql?view=published-resources&format=text/turtle&query=PREFIX+rdfs%3A+<http%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23>+PREFIX+%3A+<http%3A%2F%2Feagle-i.org%2Font%2Frepo%2F1.0%2F>+construct+%7B%3Fs+%3Fp+%3Fo+.+%3Fs+a+%3Ftype+.+%3Ftype+rdfs%3Alabel+%3Ftype_label+.+%3Fp+rdfs%3Alabel+%3Fp_label+.+%3Fo+rdfs%3Alabel+%3Fo_label%7D+where+%7Bgraph+%3ANG_Published%7B%3Fs+%3Fp+%3Fo%7D+.+optional%7B%3Fs+a+%3Ftype%7D+.+optional%7B%3Ftype+rdfs%3Alabel+%3Ftype_label%7D+.+optional%7B%3Fp+rdfs%3Alabel+%3Fp_label+%7D+.+optional%7B+%3Fo+rdfs%3Alabel+%3Fo_label%7D%7D+,,,
3895,,,2012-09-06T14:39:09.995509,"Sample de-referenceable eagle-i resource, in RDF/XML format (for other formats use format=mime-type or HTTP content negotiation)",0f62b3af-31fd-4d3a-a798-3a663732b998,example/rdf+xml,,3cd64cf7-c01b-43e2-be3f-3a68e34c7d5e,2012-09-06T14:39:10.838456,application/xhtml+xml,,Resource example,file,15522,active,http://utep.eagle-i.net/i/00000134-af93-4802-bfc0-fe9780000000,,,
3896,,,2012-09-06T09:34:17.854585,"Public Sparql endpoint allowing queries against the eagle-i dataset.

To obtain only instance data, use 'default-graph-uri=http://eagle-i.org/ont/repo/1.0/NG_Published'. To obtain instance data and ontology triples, use 'view=published' (eagle-i extension).

Detailed API documentation:
https://open.med.harvard.edu/display/eaglei/Repository+Design+Specification+and+API+Manual",866f6aad-165f-4f7a-bfbc-4df2a4b91609,api/sparql,,afbedc07-19c0-41fb-a5f7-3ac25cb9208a,,"text/html, application/XML, text/plain, application/sparql-results+json, application/sparql-results+xml, application/rdf+xml, text/rdf+n3, application/x-turtle, application/x-trig, application/trix, text/boolean",,Sparql Endpoint,api,,active,http://upr.eagle-i.net/sparqler/sparql,,,
3897,,,2012-09-06T09:37:13.437151,"All eagle-i resource descriptions, in Turtle format. This dataset (dynamically generated via the sparql endpoint) also contains rdfs:labels for ontology classes and properties that are referenced in the descriptions.",866f6aad-165f-4f7a-bfbc-4df2a4b91609,text/turtle,,58b82463-c33a-413e-a36a-7ec5acbfc99d,,text/turtle,,All Resources Dataset (compact),file,,active,http://upr.eagle-i.net/sparqler/sparql?view=published-resources&format=text/turtle&query=PREFIX+rdfs%3A+%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23%3E+PREFIX+%3A+%3Chttp%3A%2F%2Feagle-i.org%2Font%2Frepo%2F1.0%2F%3E+construct+%7B%3Fs+%3Fp+%3Fo+.+%3Fp+rdfs%3Alabel+%3Fp_label+.+%3Fo+rdfs%3Alabel+%3Fo_label%7D+where+%7Bgraph+%3ANG_Published%7B%3Fs+%3Fp+%3Fo%7D+.+optional%7B%3Fp+rdfs%3Alabel+%3Fp_label+%7D+.+optional%7B+%3Fo+rdfs%3Alabel+%3Fo_label%7D%7D+,,,
3898,,,2012-09-06T09:42:49.002512,"All eagle-i resource descriptions, in Turtle format. This dataset (dynamically generated via the sparql endpoint) also contains inferred rdf:type triples, and rdfs:labels for ontology classes and properties that are referenced in the descriptions (asserted or inferred).",866f6aad-165f-4f7a-bfbc-4df2a4b91609,text/turtle,,6c675aa1-05c4-4921-b3f0-68e830126a26,,text/turtle,,All Resources Dataset (extended),file,,active,http://upr.eagle-i.net/sparqler/sparql?view=published-resources&format=text/turtle&query=PREFIX+rdfs%3A+<http%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23>+PREFIX+%3A+<http%3A%2F%2Feagle-i.org%2Font%2Frepo%2F1.0%2F>+construct+%7B%3Fs+%3Fp+%3Fo+.+%3Fs+a+%3Ftype+.+%3Ftype+rdfs%3Alabel+%3Ftype_label+.+%3Fp+rdfs%3Alabel+%3Fp_label+.+%3Fo+rdfs%3Alabel+%3Fo_label%7D+where+%7Bgraph+%3ANG_Published%7B%3Fs+%3Fp+%3Fo%7D+.+optional%7B%3Fs+a+%3Ftype%7D+.+optional%7B%3Ftype+rdfs%3Alabel+%3Ftype_label%7D+.+optional%7B%3Fp+rdfs%3Alabel+%3Fp_label+%7D+.+optional%7B+%3Fo+rdfs%3Alabel+%3Fo_label%7D%7D+,,,
3899,,,2012-09-06T10:15:08.522700,"Sample de-referenceable eagle-i resource, in RDF/XML format (for other formats use format=mime-type or HTTP content negotiation)",866f6aad-165f-4f7a-bfbc-4df2a4b91609,example/rdf+xml,,9ee340e2-944a-4094-8806-58f1eb7f2d0b,2012-09-06T10:25:30.096933,application/xhtml+xml,,Resource example,file,11739,active,http://upr.eagle-i.net/i/0000012a-250a-39df-43fb-601a80000000?format=application/xml,,,
3900,,,2012-09-06T10:50:55.881637,"Public Sparql endpoint allowing queries against the eagle-i dataset.

To obtain only instance data, use 'default-graph-uri=http://eagle-i.org/ont/repo/1.0/NG_Published'. To obtain instance data and ontology triples, use 'view=published' (eagle-i extension).

Detailed API documentation:
https://open.med.harvard.edu/display/eaglei/Repository+Design+Specification+and+API+Manual",fc930f30-409d-4bf4-b868-8bf25c4dbc1f,api/sparql,,c3f434d4-a515-452f-97f9-c9e31f0d2720,,"text/html, application/XML, text/plain, application/sparql-results+json, application/sparql-results+xml, application/rdf+xml, text/rdf+n3, application/x-turtle, application/x-trig, application/trix, text/boolean",,Sparql Endpoint,api,,active,http://uccaribe.eagle-i.net/sparqler/sparql,,,
3901,,,2012-09-06T10:53:15.349200,"All eagle-i resource descriptions, in Turtle format. This dataset (dynamically generated via the sparql endpoint) also contains rdfs:labels for ontology classes and properties that are referenced in the descriptions.",fc930f30-409d-4bf4-b868-8bf25c4dbc1f,text/turtle,,d6a3c5e0-64b2-4e08-95e9-d9632b13e05b,,text/turtle,,All Resources Dataset (compact),file,,active,http://uccaribe.eagle-i.net/sparqler/sparql?view=published-resources&format=text/turtle&query=PREFIX+rdfs%3A+%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23%3E+PREFIX+%3A+%3Chttp%3A%2F%2Feagle-i.org%2Font%2Frepo%2F1.0%2F%3E+construct+%7B%3Fs+%3Fp+%3Fo+.+%3Fp+rdfs%3Alabel+%3Fp_label+.+%3Fo+rdfs%3Alabel+%3Fo_label%7D+where+%7Bgraph+%3ANG_Published%7B%3Fs+%3Fp+%3Fo%7D+.+optional%7B%3Fp+rdfs%3Alabel+%3Fp_label+%7D+.+optional%7B+%3Fo+rdfs%3Alabel+%3Fo_label%7D%7D+,,,
3902,,,2012-09-06T10:54:52.540537,"All eagle-i resource descriptions, in Turtle format. This dataset (dynamically generated via the sparql endpoint) also contains inferred rdf:type triples, and rdfs:labels for ontology classes and properties that are referenced in the descriptions (asserted or inferred).",fc930f30-409d-4bf4-b868-8bf25c4dbc1f,text/turtle,,51cc58c0-0b56-4dd2-91db-8b37ff8894a7,,text/turtle,,All Resources Dataset (extended),file,,active,http://uccaribe.eagle-i.net/sparqler/sparql?view=published-resources&format=text/turtle&query=PREFIX+rdfs%3A+<http%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23>+PREFIX+%3A+<http%3A%2F%2Feagle-i.org%2Font%2Frepo%2F1.0%2F>+construct+%7B%3Fs+%3Fp+%3Fo+.+%3Fs+a+%3Ftype+.+%3Ftype+rdfs%3Alabel+%3Ftype_label+.+%3Fp+rdfs%3Alabel+%3Fp_label+.+%3Fo+rdfs%3Alabel+%3Fo_label%7D+where+%7Bgraph+%3ANG_Published%7B%3Fs+%3Fp+%3Fo%7D+.+optional%7B%3Fs+a+%3Ftype%7D+.+optional%7B%3Ftype+rdfs%3Alabel+%3Ftype_label%7D+.+optional%7B%3Fp+rdfs%3Alabel+%3Fp_label+%7D+.+optional%7B+%3Fo+rdfs%3Alabel+%3Fo_label%7D%7D+,,,
3903,,,2012-09-06T10:58:08.639131,"Sample de-referenceable eagle-i resource, in RDF/XML format (for other formats use format=mime-type or HTTP content negotiation)",fc930f30-409d-4bf4-b868-8bf25c4dbc1f,example/rdf+xml,,bff60435-29db-444d-a910-4e042bb5ddf1,,application/xml,,Resource example,file,,active,http://uccaribe.eagle-i.net/i/00000136-dfcd-a6b6-a53f-a15a80000000?format=application/xml,,,
3904,,,2012-09-06T15:01:03.832380,"Public Sparql endpoint allowing queries against the eagle-i dataset.

To obtain only instance data, use 'default-graph-uri=http://eagle-i.org/ont/repo/1.0/NG_Published'. To obtain instance data and ontology triples, use 'view=published' (eagle-i extension).

Detailed API documentation:
https://open.med.harvard.edu/display/eaglei/Repository+Design+Specification+and+API+Manual",d827d7be-8308-4360-8e18-8f6b59114310,api/sparql,,5111a207-26e6-4139-8e30-ddf528903a4e,,"text/html, application/XML, text/plain, application/sparql-results+json, application/sparql-results+xml, application/rdf+xml, text/rdf+n3, application/x-turtle, application/x-trig, application/trix, text/boolean",,Sparql Endpoint,api,,active,http://tsu.eagle-i.net/sparqler/sparql,,,
3905,,,2012-09-06T15:03:27.673866,"All eagle-i resource descriptions, in Turtle format. This dataset (dynamically generated via the sparql endpoint) also contains rdfs:labels for ontology classes and properties that are referenced in the descriptions.",d827d7be-8308-4360-8e18-8f6b59114310,text/turtle,,e8c3034c-40b6-42db-893a-6fc78f6ba034,,text/turtle,,All Resources Dataset (compact),file,,active,http://tsu.eagle-i.net/sparqler/sparql?view=published-resources&format=text/turtle&query=PREFIX+rdfs%3A+%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23%3E+PREFIX+%3A+%3Chttp%3A%2F%2Feagle-i.org%2Font%2Frepo%2F1.0%2F%3E+construct+%7B%3Fs+%3Fp+%3Fo+.+%3Fp+rdfs%3Alabel+%3Fp_label+.+%3Fo+rdfs%3Alabel+%3Fo_label%7D+where+%7Bgraph+%3ANG_Published%7B%3Fs+%3Fp+%3Fo%7D+.+optional%7B%3Fp+rdfs%3Alabel+%3Fp_label+%7D+.+optional%7B+%3Fo+rdfs%3Alabel+%3Fo_label%7D%7D+,,,
3906,,,2012-09-06T15:05:01.261634,"All eagle-i resource descriptions, in Turtle format. This dataset (dynamically generated via the sparql endpoint) also contains inferred rdf:type triples, and rdfs:labels for ontology classes and properties that are referenced in the descriptions (asserted or inferred).",d827d7be-8308-4360-8e18-8f6b59114310,text/turtle,,6a80e558-0451-43f2-9395-c45bc9aec58e,,text/turtle,,All Resources Dataset (extended),file,,active,http://tsu.eagle-i.net/sparqler/sparql?view=published-resources&format=text/turtle&query=PREFIX+rdfs%3A+<http%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23>+PREFIX+%3A+<http%3A%2F%2Feagle-i.org%2Font%2Frepo%2F1.0%2F>+construct+%7B%3Fs+%3Fp+%3Fo+.+%3Fs+a+%3Ftype+.+%3Ftype+rdfs%3Alabel+%3Ftype_label+.+%3Fp+rdfs%3Alabel+%3Fp_label+.+%3Fo+rdfs%3Alabel+%3Fo_label%7D+where+%7Bgraph+%3ANG_Published%7B%3Fs+%3Fp+%3Fo%7D+.+optional%7B%3Fs+a+%3Ftype%7D+.+optional%7B%3Ftype+rdfs%3Alabel+%3Ftype_label%7D+.+optional%7B%3Fp+rdfs%3Alabel+%3Fp_label+%7D+.+optional%7B+%3Fo+rdfs%3Alabel+%3Fo_label%7D%7D+,,,
3907,,,2012-09-06T15:10:19.578142,"Sample de-referenceable eagle-i resource, in RDF/XML format (for other formats use format=mime-type or HTTP content negotiation)",d827d7be-8308-4360-8e18-8f6b59114310,example/rdf+xml,,4c7a5c8c-926e-4531-b017-9b009afd76c0,,application/xml,,Resource example,file,,active,http://tsu.eagle-i.net/i/00000137-0f0a-e62c-a52f-700380000000?format=application/xml,,,
3908,,,2012-09-06T15:19:12.118040,"Public Sparql endpoint allowing queries against the eagle-i dataset.

To obtain only instance data, use 'default-graph-uri=http://eagle-i.org/ont/repo/1.0/NG_Published'. To obtain instance data and ontology triples, use 'view=published' (eagle-i extension).

Detailed API documentation:
https://open.med.harvard.edu/display/eaglei/Repository+Design+Specification+and+API+Manual",828c540c-df7d-4d31-b00d-82dbc8211d75,api/sparql,,541de5d9-611e-4069-aebc-a427f2978c3b,,"text/html, application/XML, text/plain, application/sparql-results+json, application/sparql-results+xml, application/rdf+xml, text/rdf+n3, application/x-turtle, application/x-trig, application/trix, text/boolean",,Sparql Endpoint,api,,active,http://psm.eagle-i.net/sparqler/sparql,,,
