,id,ds_name,title,alt_name,url,res_url,publications
409,fa80e0ef-7cfb-4ee5-9211-b39cb9d3a244,bioportal-ino,Interaction Network Ontology,,http://bioportal.bioontology.org/ontologies/1515,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/44354?apikey=BP_API_KEY,"1. Noy, Natalya F., et al. ""BioPortal: ontologies and integrated data resources at the click of a mouse."" Nucleic acids research (2009): gkp440. 2. Musen, M., et al. ""BioPortal: ontologies and data resources with the click of a mouse."" AMIA Annu Symp Proc. Vol. 6. 2008. 3. Rubin, Daniel L., et al. ""BioPortal: A Web Portal to Biomedical Ontologies."" AAAI Spring Symposium: Symbiotic Relationships between Semantic Web and Knowledge Engineering. No. 4. 2008. 4. Noy, Natalya Fridman, et al. ""BioPortal: A Web Repository for Biomedical Ontologies and Data Resources."" International Semantic Web Conference (Posters & Demos). Vol. 401. 2008. 5. Salvadores, Manuel, et al. ""BioPortal as a dataset of linked biomedical ontologies and terminologies in RDF."" Semantic web 4.3 (2013): 277-367"
439,c3890bfc-af22-457a-af3e-b234316fd9a3,bioportal-invertebrata,Hewan Invertebrata,,http://bioportal.bioontology.org/ontologies/1658,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/46154?apikey=BP_API_KEY,"1. Noy, Natalya F., et al. ""BioPortal: ontologies and integrated data resources at the click of a mouse."" Nucleic acids research (2009): gkp440. 2. Musen, M., et al. ""BioPortal: ontologies and data resources with the click of a mouse."" AMIA Annu Symp Proc. Vol. 6. 2008. 3. Rubin, Daniel L., et al. ""BioPortal: A Web Portal to Biomedical Ontologies."" AAAI Spring Symposium: Symbiotic Relationships between Semantic Web and Knowledge Engineering. No. 4. 2008. 4. Noy, Natalya Fridman, et al. ""BioPortal: A Web Repository for Biomedical Ontologies and Data Resources."" International Semantic Web Conference (Posters & Demos). Vol. 401. 2008. 5. Salvadores, Manuel, et al. ""BioPortal as a dataset of linked biomedical ontologies and terminologies in RDF."" Semantic web 4.3 (2013): 277-368"
481,b40a703d-c4da-4f63-94fd-6d437e1c8b77,bioportal-xco,Experimental Conditions Ontology,,http://bioportal.bioontology.org/ontologies/1585,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/47127?apikey=BP_API_KEY,"1. Noy, Natalya F., et al. ""BioPortal: ontologies and integrated data resources at the click of a mouse."" Nucleic acids research (2009): gkp440. 2. Musen, M., et al. ""BioPortal: ontologies and data resources with the click of a mouse."" AMIA Annu Symp Proc. Vol. 6. 2008. 3. Rubin, Daniel L., et al. ""BioPortal: A Web Portal to Biomedical Ontologies."" AAAI Spring Symposium: Symbiotic Relationships between Semantic Web and Knowledge Engineering. No. 4. 2008. 4. Noy, Natalya Fridman, et al. ""BioPortal: A Web Repository for Biomedical Ontologies and Data Resources."" International Semantic Web Conference (Posters & Demos). Vol. 401. 2008. 5. Salvadores, Manuel, et al. ""BioPortal as a dataset of linked biomedical ontologies and terminologies in RDF."" Semantic web 4.3 (2013): 277-369"
483,b81e77e0-4e77-4359-8c86-1845d3844ea9,bioportal-iev,Event (INOH pathway ontology),,http://bioportal.bioontology.org/ontologies/1011,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/45404?apikey=BP_API_KEY,"1. Noy, Natalya F., et al. ""BioPortal: ontologies and integrated data resources at the click of a mouse."" Nucleic acids research (2009): gkp440. 2. Musen, M., et al. ""BioPortal: ontologies and data resources with the click of a mouse."" AMIA Annu Symp Proc. Vol. 6. 2008. 3. Rubin, Daniel L., et al. ""BioPortal: A Web Portal to Biomedical Ontologies."" AAAI Spring Symposium: Symbiotic Relationships between Semantic Web and Knowledge Engineering. No. 4. 2008. 4. Noy, Natalya Fridman, et al. ""BioPortal: A Web Repository for Biomedical Ontologies and Data Resources."" International Semantic Web Conference (Posters & Demos). Vol. 401. 2008. 5. Salvadores, Manuel, et al. ""BioPortal as a dataset of linked biomedical ontologies and terminologies in RDF."" Semantic web 4.3 (2013): 277-370"
527,7d5532cf-0a37-4600-b44d-174bdab841d0,bioportal-mfoem,Emotion Ontology,,http://bioportal.bioontology.org/ontologies/1666,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/46852?apikey=BP_API_KEY,"1. Noy, Natalya F., et al. ""BioPortal: ontologies and integrated data resources at the click of a mouse."" Nucleic acids research (2009): gkp440. 2. Musen, M., et al. ""BioPortal: ontologies and data resources with the click of a mouse."" AMIA Annu Symp Proc. Vol. 6. 2008. 3. Rubin, Daniel L., et al. ""BioPortal: A Web Portal to Biomedical Ontologies."" AAAI Spring Symposium: Symbiotic Relationships between Semantic Web and Knowledge Engineering. No. 4. 2008. 4. Noy, Natalya Fridman, et al. ""BioPortal: A Web Repository for Biomedical Ontologies and Data Resources."" International Semantic Web Conference (Posters & Demos). Vol. 401. 2008. 5. Salvadores, Manuel, et al. ""BioPortal as a dataset of linked biomedical ontologies and terminologies in RDF."" Semantic web 4.3 (2013): 277-371"
620,2d493157-238c-4336-9eea-aa6fbfa0d42e,bioportal-wbphenotype,C. elegans phenotype,,http://bioportal.bioontology.org/ontologies/1067,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/47253?apikey=BP_API_KEY,"1. Noy, Natalya F., et al. ""BioPortal: ontologies and integrated data resources at the click of a mouse."" Nucleic acids research (2009): gkp440. 2. Musen, M., et al. ""BioPortal: ontologies and data resources with the click of a mouse."" AMIA Annu Symp Proc. Vol. 6. 2008. 3. Rubin, Daniel L., et al. ""BioPortal: A Web Portal to Biomedical Ontologies."" AAAI Spring Symposium: Symbiotic Relationships between Semantic Web and Knowledge Engineering. No. 4. 2008. 4. Noy, Natalya Fridman, et al. ""BioPortal: A Web Repository for Biomedical Ontologies and Data Resources."" International Semantic Web Conference (Posters & Demos). Vol. 401. 2008. 5. Salvadores, Manuel, et al. ""BioPortal as a dataset of linked biomedical ontologies and terminologies in RDF."" Semantic web 4.3 (2013): 277-372"
621,da4dd9a0-6991-4dd3-8f72-45106ab7336b,bioportal-wbbt,C. elegans gross anatomy,,http://bioportal.bioontology.org/ontologies/1048,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/47291?apikey=BP_API_KEY,"1. Noy, Natalya F., et al. ""BioPortal: ontologies and integrated data resources at the click of a mouse."" Nucleic acids research (2009): gkp440. 2. Musen, M., et al. ""BioPortal: ontologies and data resources with the click of a mouse."" AMIA Annu Symp Proc. Vol. 6. 2008. 3. Rubin, Daniel L., et al. ""BioPortal: A Web Portal to Biomedical Ontologies."" AAAI Spring Symposium: Symbiotic Relationships between Semantic Web and Knowledge Engineering. No. 4. 2008. 4. Noy, Natalya Fridman, et al. ""BioPortal: A Web Repository for Biomedical Ontologies and Data Resources."" International Semantic Web Conference (Posters & Demos). Vol. 401. 2008. 5. Salvadores, Manuel, et al. ""BioPortal as a dataset of linked biomedical ontologies and terminologies in RDF."" Semantic web 4.3 (2013): 277-373"
622,f80da54c-21b9-49c6-b8b4-4d53d89f4735,bioportal-wbls,C. elegans development,,http://bioportal.bioontology.org/ontologies/1049,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/45245?apikey=BP_API_KEY,"1. Noy, Natalya F., et al. ""BioPortal: ontologies and integrated data resources at the click of a mouse."" Nucleic acids research (2009): gkp440. 2. Musen, M., et al. ""BioPortal: ontologies and data resources with the click of a mouse."" AMIA Annu Symp Proc. Vol. 6. 2008. 3. Rubin, Daniel L., et al. ""BioPortal: A Web Portal to Biomedical Ontologies."" AAAI Spring Symposium: Symbiotic Relationships between Semantic Web and Knowledge Engineering. No. 4. 2008. 4. Noy, Natalya Fridman, et al. ""BioPortal: A Web Repository for Biomedical Ontologies and Data Resources."" International Semantic Web Conference (Posters & Demos). Vol. 401. 2008. 5. Salvadores, Manuel, et al. ""BioPortal as a dataset of linked biomedical ontologies and terminologies in RDF."" Semantic web 4.3 (2013): 277-374"
47,2278f539-b988-4427-91db-497904b36845,cz-czso-unemployment-rate,Unemployment rate in regions of Czech republic,,http://data.czso.cz/resource/dataset/unemployment-rate,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Fdata.czso.cz%2Fresource%2Fdataset%2Funemployment-rate%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dumps/czso-unemployment-rate-vocabulary.trig|http://linked.opendata.cz/dumps/czso-unemployment-rate.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://data.czso.cz/resource/observation/unemployment-rate/CZ0201/2008-12-31/T%3E&default-graph-uri=http%3A%2F%2Fdata.czso.cz%2Fresource%2Fdataset%2Funemployment-rate&output=text%2Fturtle|http://data.czso.cz/resource/observation/unemployment-rate/CZ0201/2008-12-31/T|http://internal.opendata.cz/dumps/czso-unemployment-rate-vocabulary.trig,
80,ff4be708-27a0-4f21-8df5-13b08a90fe69,cz-vavai-tenders,Tenders in R&D,,http://linked.opendata.cz/resource/dataset/vavai/tenders,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fvavai%2Ftenders%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/vavai-tenders-vocabulary.trig|http://linked.opendata.cz/dump/vavai-tenders.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/domain/vavai/soutez/SAV0-AB2000%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fvavai%2Ftenders&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/vavai/soutez/SAV0-AB2000,
103,25d840df-f119-4aa2-89b1-030f7cff6928,cz-czso-regions,Structure of regions of Czech Republic according to Czech Statistical Office,,http://data.czso.cz/resource/dataset/regions,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Fdata.czso.cz%2Fresource%2Fdataset%2Fregions%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dumps/czso-regions.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/region/554979%3E&default-graph-uri=http%3A%2F%2Fdata.czso.cz%2Fresource%2Fdataset%2Fregions&output=text%2Fturtle|http://linked.opendata.cz/resource/region/554979,
106,ec1de830-14cb-4c3b-87e0-b964cfc15752,cz-vavai-funding-providers,State funding providers,,http://linked.opendata.cz/resource/dataset/vavai/funding-providers,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fvavai%2Ffunding-providers%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/vavai-funding-providers-vocabulary.trig|http://linked.opendata.cz/dump/vavai-funding-providers.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/domain/vavai/resort/AV0%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fvavai%2Ffunding-providers&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/vavai/resort/AV0,
112,8d90c049-2972-4157-a33d-6d0a3bccd903,cz-czso-social-service-facilities,Social service facilities and nursing in districts of Czech republic,,http://data.czso.cz/resource/dataset/social-service-facilities,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Fdata.czso.cz%2Fresource%2Fdataset%2Fsocial-service-facilities%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dumps/czso-social-service-facilities-vocabulary.trig|http://linked.opendata.cz/dumps/czso-social-service-facilities.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://data.czso.cz/resource/observation/social-service-facilities/CZ0205/2013-12-31%3E&default-graph-uri=http%3A%2F%2Fdata.czso.cz%2Fresource%2Fdataset%2Fsocial-service-facilities&output=text%2Fturtle|http://data.czso.cz/resource/observation/social-service-facilities/CZ0205/2013-12-31|http://internal.opendata.cz/dumps/czso-social-service-facilities-vocabulary.trig,
130,1aba459a-37c6-4f14-8b24-52c0a92ea032,cz-czso-selected-indicators-of-public-health,Selected public health indicators in regions of Czech republic,,http://data.czso.cz/resource/dataset/selected-indicators-of-public-health,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Fdata.czso.cz%2Fresource%2Fdataset%2Fselected-indicators-of-public-health%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dumps/czso-selected-indicators-of-public-health-vocabulary.trig|http://linked.opendata.cz/dumps/czso-selected-indicators-of-public-health.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://data.czso.cz/resource/observation/selected-indicators-of-public-health/CZ053/2011-12-31/F%3E&default-graph-uri=http%3A%2F%2Fdata.czso.cz%2Fresource%2Fdataset%2Fselected-indicators-of-public-health&output=text%2Fturtle|http://data.czso.cz/resource/observation/selected-indicators-of-public-health/CZ053/2011-12-31/F|http://internal.opendata.cz/dumps/czso-selected-indicators-of-public-health-vocabulary.trig,
139,1e247c45-f5c9-4735-85d0-923dc57fc7b7,cz-ctia-sanctions,Sanctions of the Czech Trade Inspection Authority,,http://linked.opendata.cz/resource/dataset/coi.cz/sankce,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fcoi.cz%2Fsankce%2Fdistribution%3E&output=text%2Fturtle|http://www.coi.cz/cz/spotrebitel/open-data-databaze-kontrol-sankci-a-zakazu/|http://linked.opendata.cz/dump/coi-sankce.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdomain%2Fcoi.cz%2Fsanction%2F76964%3E&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/coi.cz/sanction/76964,
146,3ebaede3-fe6b-436c-afbe-1d22ea74413b,cz-ruian,"RUIAN - registry of land identification, addresses and properties of the Czech Republic",,http://ruian.linked.opendata.cz/resource/dataset,http://ruian.linked.opendata.cz/sparql|http://ruian.linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Fruian.linked.opendata.cz%2Fresource%2Fdataset%2Fdistribution%3E&output=text%2Fturtle|http://ruian.linked.opendata.cz/dump/CUZK_2-RUIAN-CODELISTS.trig|http://ruian.linked.opendata.cz/dump/ruian.zip|http://ruian.linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Fruian.linked.opendata.cz%2Fresource%2Fadresni-mista%2F25958810%3E&output=text%2Fturtle|http://ruian.linked.opendata.cz/resource/adresni-mista/25958810,
152,a71dc1d2-9ba4-49ba-8178-4292dc1f46a6,cz-vavai-results,Results of R&D,,http://linked.opendata.cz/resource/dataset/vavai/results,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fvavai%2Fresults%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/vavai-results-vocabulary.trig|http://linked.opendata.cz/dump/vavai-results.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/domain/vavai/vysledek/RIV%2F00023001%3A_____%2F93%3A0%21RIV%2F1999%2FMZ0%2FL17009%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fvavai%2Fresults&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/vavai/vysledek/RIV%2F00023001%3A_____%2F93%3A0%21RIV%2F1999%2FMZ0%2FL17009,
153,194afb65-7a48-4bf1-9734-e20a530d430b,comsode-d3-2,Requirements on the COMSODE project based on selected datasets,,http://comsode.eu/resource/dataset/COMSODE_D3.2,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Fcomsode.eu%2Fresource%2Fdataset%2FCOMSODE_D3.2%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/COMSODE_D3.2-vocabulary.trig|http://linked.opendata.cz/dump/COMSODE_D3.2.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://comsode.eu/resource/dataset/COMSODE_D3.2%3E&default-graph-uri=http%3A%2F%2Fcomsode.eu%2Fresource%2Fdataset%2FCOMSODE_D3.2&output=text%2Fturtle|http://comsode.eu/resource/dataset/COMSODE_D3.2|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://comsode.eu/resource/dqr/CTO_55%3AQ%3A4%3E&default-graph-uri=http%3A%2F%2Fcomsode.eu%2Fresource%2Fdataset%2FCOMSODE_D3.2&output=text%2Fturtle|http://comsode.eu/resource/dqr/CTO_55%3AQ%3A4|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://comsode.eu/resource/dataset/CTO_55%3E&default-graph-uri=http%3A%2F%2Fcomsode.eu%2Fresource%2Fdataset%2FCOMSODE_D3.2&output=text%2Fturtle|http://comsode.eu/resource/dataset/CTO_55,
157,6005d5d3-653d-42c4-8043-96d1b7df42d9,cz-orders,Registry of contracts of the Czech Republic - Orders,,http://linked.opendata.cz/resource/dataset/seznam.gov.cz/rejstriky/objednavky,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fseznam.gov.cz%2Frejstriky%2Fobjednavky%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/gov-cz-objednavky.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdomain%2Fseznam.gov.cz%2Fobjednavky%2F122565601%3E&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/seznam.gov.cz/objednavky/122565601,
158,7d289bb3-ed8a-4ccc-ae21-6172c64325a0,cz-fulfillments,Registry of contracts of the Czech Republic - Financial fulfillments,,http://linked.opendata.cz/resource/dataset/seznam.gov.cz/rejstriky/plneni,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fseznam.gov.cz%2Frejstriky%2Fplneni%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/gov-cz-plneni.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdomain%2Fseznam.gov.cz%2Fplneni%2F129906201%3E&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/seznam.gov.cz/plneni/129906201,
159,7fa3ffd0-9a7f-487a-ba46-75f7fb133666,cz-contracts,Registry of contracts of the Czech Republic - Contracts,,http://linked.opendata.cz/resource/dataset/seznam.gov.cz/rejstriky/smlouvy,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fseznam.gov.cz%2Frejstriky%2Fsmlouvy%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/gov-cz-smlouvy.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdomain%2Fseznam.gov.cz%2Fsmlouvy%2F260167803%3E&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/seznam.gov.cz/smlouvy/260167803,
173,d2db7abc-81fd-4377-a1e5-4f601d32ce6a,cz-vavai-projects,R&D Projects,,http://linked.opendata.cz/resource/dataset/vavai/projects,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fvavai%2Fprojects%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/vavai-projects-vocabulary.trig|http://linked.opendata.cz/dump/vavai-projects.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/domain/vavai/projekt/TA01010078%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fvavai%2Fprojects&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/vavai/projekt/TA01010078,
174,d5e25afb-6464-426e-a87b-d73899debc24,cz-vavai-programmes,R&D Programmes,,http://linked.opendata.cz/resource/dataset/vavai/programmes,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fvavai%2Fprogrammes%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/vavai-programmes-vocabulary.trig|http://linked.opendata.cz/dump/vavai-programmes.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/domain/vavai/aktivita/AA%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fvavai%2Fprogrammes&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/vavai/aktivita/AA,
212,77e90d1c-de0c-479c-a2c4-88a231dfe3da,cz-vavai-organizations,Organizations active in R&D,,http://linked.opendata.cz/resource/dataset/vavai/organizations,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fvavai%2Forganizations%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/vavai-organizations-vocabulary.trig|http://linked.opendata.cz/dump/vavai-organizations.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/domain/vavai/subjekt/ico%3A00007064%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fvavai%2Forganizations&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/vavai/subjekt/ico%3A00007064|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/domain/vavai/subjekt/orko%3A6F7O34D8_IHIL8C04_6IUWI43D_T5LHOLDN%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fvavai%2Forganizations&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/vavai/subjekt/orko%3A6F7O34D8_IHIL8C04_6IUWI43D_T5LHOLDN|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/domain/vavai/subjekt/ico%3A00010669%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fvavai%2Forganizations&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/vavai/subjekt/ico%3A00010669,
262,a170b211-3891-407e-a89b-9327ccc4a491,cz-czso-demography-in-regions-czech-republic-age-categories,Number of inhabitants in districts of Czech Republic in 5year age categories,,http://data.czso.cz/resource/dataset/demography-in-regions-czech-republic-age-categories,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Fdata.czso.cz%2Fresource%2Fdataset%2Fdemography-in-regions-czech-republic-age-categories%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dumps/czso-demography-in-regions-czech-republic-age-categories-vocabulary.trig|http://linked.opendata.cz/dumps/czso-demography-in-regions-czech-republic-age-categories.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://data.czso.cz/resource/observation/demography-in-regions-czech-republic-age-categories/CZ0100/2007-12-31/F/35%3E&default-graph-uri=http%3A%2F%2Fdata.czso.cz%2Fresource%2Fdataset%2Fdemography-in-regions-czech-republic-age-categories&output=text%2Fturtle|http://data.czso.cz/resource/observation/demography-in-regions-czech-republic-age-categories/CZ0100/2007-12-31/F/35|http://internal.opendata.cz/dumps/czso-demography-in-regions-czech-republic-age-categories-vocabulary.trig,
323,8cbbf52a-4efc-49d1-a60e-0615e656e42f,cz-sidc-drugs,Medicinal products marketed in Czech Republic,,http://linked.opendata.cz/resource/dataset/sukl/drugs,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fsukl%2Fdrugs%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dumps/sukl-drugs.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/sukl/medicinal-product-packaging/0032080%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fsukl%2Fdrugs&output=text%2Fturtle|http://linked.opendata.cz/resource/sukl/medicinal-product-packaging/0032080|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/sukl/medicinal-product/IBALGIN-400%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fsukl%2Fdrugs&output=text%2Fturtle|http://linked.opendata.cz/resource/sukl/medicinal-product/IBALGIN-400,
343,bc6b575b-f8c3-4c98-8c0b-861cac94d31c,cz-sidc-drug-prices,List of prices of reimbursed medicinal products marketed in Czech republic,,http://linked.opendata.cz/resource/dataset/sukl/drug-prices,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fsukl%2Fdrug-prices%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dumps/sukl-drug-prices.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/sukl/medicinal-product-packaging/0094155%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fsukl%2Fdrug-prices&output=text%2Fturtle|http://linked.opendata.cz/resource/sukl/medicinal-product-packaging/0094155,
344,9e83a164-f77c-4eaf-8e92-521aa59e56df,es-msssi-drug-prices,List of prices of medicinal products marketed in Kingdom of Spain,,http://linked.opendata.cz/resource/dataset/es/msssi/drug-prices,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fes%2Fmsssi%2Fdrug-prices%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dumps/es-msssi-drug-prices.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/es/msssi/medicinal-product-packaging/650003%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fes%2Fmsssi%2Fdrug-prices&output=text%2Fturtle|http://linked.opendata.cz/resource/es/msssi/medicinal-product-packaging/650003,
